"ViolationID","ViolationCode","ViolationCodeDescription","ViolationDate","ComplianceStatus","ViolationLocation","CaseNumber","LocationID","CaseType","CaseLocation","AddedDate","LastUpdatedDate","Resolution","ResolutionDate","Priority","StNum","StDir","StName","StSuffix","ZIP","x","y","CensusTract","CouncilDistrict","CondoUnit","UnitNumber","Ward"
,/Date(1155119449000)/,/Date(1156840920000)/,CLOSED,/Date(1156927425000)/,NON HAZARDOUS, 02830,N,AMERICAN,ST,19133-0000,2700790,251583,176,00,0000000,0000000,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155119449000)/,/Date(1156840920000)/,CLOSED,/Date(1156927425000)/,NON HAZARDOUS, 02830,N,AMERICAN,ST,19133-0000,2700790,251583,176,00,0000000,0000000,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1289384259000)/,/Date(1303296240000)/,CLOSED,/Date(1303382763000)/,NON HAZARDOUS, 02601,W,CUMBERLAND,ST,19132-3540,2689929,251079,169,05,0000000,0000000,28,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155640424000)/,/Date(1165599534000)/,CLOSED,/Date(1187351700000)/,NON HAZARDOUS, 02420, ,GOLF,RD,19131-0000,2674700,252421,120,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155640424000)/,/Date(1165599534000)/,CLOSED,/Date(1187351700000)/,NON HAZARDOUS, 02420, ,GOLF,RD,19131-0000,2674700,252421,120,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1289384259000)/,/Date(1303296240000)/,CLOSED,/Date(1303382763000)/,NON HAZARDOUS, 02601,W,CUMBERLAND,ST,19132-3540,2689929,251079,169,05,0000000,0000000,28,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1187176263000)/,/Date(1362387960000)/,CLOSED,/Date(1362560826000)/,NON HAZARDOUS, 03311,N,UBER,ST,19140-4809,2693684,255169,202,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1187176263000)/,/Date(1362387960000)/,CLOSED,/Date(1362560826000)/,NON HAZARDOUS, 03311,N,UBER,ST,19140-4809,2693684,255169,202,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155063053000)/,/Date(1231286400000)/,CLOSED,/Date(1231344277000)/,NON HAZARDOUS, 03452,N,03RD,ST,19140-5723,2700983,255023,195,07,0000000,0000000,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1187176263000)/,/Date(1362387960000)/,CLOSED,/Date(1362560826000)/,NON HAZARDOUS, 03311,N,UBER,ST,19140-4809,2693684,255169,202,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1141904256000)/,/Date(1227258060000)/,CLOSED,/Date(1227258271000)/,HAZARD, 03125,N,16TH,ST,19132-2337,2695124,254084,201,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1141904256000)/,/Date(1227258060000)/,CLOSED,/Date(1227258271000)/,HAZARD, 03125,N,16TH,ST,19132-2337,2695124,254084,201,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1141904256000)/,/Date(1227258060000)/,CLOSED,/Date(1227258271000)/,HAZARD, 03125,N,16TH,ST,19132-2337,2695124,254084,201,08,0000000,0000000,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155764012000)/,/Date(1293006900000)/,CLOSED,/Date(1293093391000)/,NON HAZARDOUS, 05344, ,DELANCEY,ST,19143-1407,2675044,236297,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1276163056000)/,/Date(1286841600000)/,CLOSED,/Date(1286965118000)/,NON HAZARDOUS, 06521, ,BELFIELD,AVE,19119-3817,2688842,274115,254,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1276163056000)/,/Date(1286841600000)/,CLOSED,/Date(1286965118000)/,NON HAZARDOUS, 06521, ,BELFIELD,AVE,19119-3817,2688842,274115,254,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1156774884000)/,/Date(1162425600000)/,CLOSED,/Date(1162479304000)/,HAZARD, 07143, ,CASTOR,AVE,19149-1104,2719295,272107,314,06,0000000,0000000,54,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1276163056000)/,/Date(1286841600000)/,CLOSED,/Date(1286965118000)/,NON HAZARDOUS, 06521, ,BELFIELD,AVE,19119-3817,2688842,274115,254,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1258451234000)/,/Date(1295539020000)/,CLOSED,/Date(1295539195000)/,NON HAZARDOUS, 05940,N,OPAL,ST,19141-1330,2695354,269615,279,08,0000000,0000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1258451234000)/,/Date(1295539020000)/,CLOSED,/Date(1295539195000)/,NON HAZARDOUS, 05940,N,OPAL,ST,19141-1330,2695354,269615,279,08,0000000,0000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1258451234000)/,/Date(1295539020000)/,CLOSED,/Date(1295539195000)/,NON HAZARDOUS, 05940,N,OPAL,ST,19141-1330,2695354,269615,279,08,0000000,0000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,51216,606227,CE-HOUSING CODE ENFORCEMENT,APT J 4,/Date(1140710581000)/,/Date(1147171080000)/,CLOSED,/Date(1148553890000)/,NON HAZARDOUS, 01865, ,WELSH,RD,19115-4724,2727848,284509,345,10,0000000,0000000,56,,,,,,,,,,,,,,,,,,,,,,,,,,
,66317,648828,CE-BUSINESS COMPLIANCE UNIT,None,/Date(1149673131000)/,/Date(1153267200000)/,CLOSED,/Date(1282320230000)/,NON HAZARDOUS, 00937,S,09TH,ST,19147-3934,2695287,230900,024,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,81464,117977,CE-BUSINESS COMPLIANCE UNIT,None,/Date(1159285009000)/,/Date(1159889400000)/,CLOSED,/Date(1205846105000)/,NON HAZARDOUS, 02700, ,DICKINSON,ST,19146-4417,2686422,229340,033,02,0000000,0000000,36,,,,,,,,,,,,,,,,,,,,,,,,,,
,49466,721437,CE-HOUSING CODE ENFORCEMENT,APT-#5,/Date(1138889284000)/,/Date(1145619180000)/,CLOSED,/Date(1159440230000)/,NON HAZARDOUS, 06904, ,RISING SUN,AVE,19111-3904,2713042,274662,307,09,A      ,A,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1434642779000)/,/Date(1435836240000)/,CLOSED,/Date(1435922724000)/,NON HAZARDOUS, 09218, ,CONVENT,AVE,19114-3515,2733694,277247,348,06,0000000,0000000,57,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1434642779000)/,/Date(1435836240000)/,CLOSED,/Date(1435922724000)/,NON HAZARDOUS, 09218, ,CONVENT,AVE,19114-3515,2733694,277247,348,06,0000000,0000000,57,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1434642779000)/,/Date(1435836240000)/,CLOSED,/Date(1435922724000)/,NON HAZARDOUS, 09218, ,CONVENT,AVE,19114-3515,2733694,277247,348,06,0000000,0000000,57,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159377615000)/,/Date(1229990400000)/,CLOSED,/Date(1230830695000)/,NON HAZARDOUS, 05415, ,PINE,ST,19143-1416,2674744,236265,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159377615000)/,/Date(1229990400000)/,CLOSED,/Date(1230830695000)/,NON HAZARDOUS, 05415, ,PINE,ST,19143-1416,2674744,236265,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159377615000)/,/Date(1229990400000)/,CLOSED,/Date(1230830695000)/,NON HAZARDOUS, 05415, ,PINE,ST,19143-1416,2674744,236265,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1156350742000)/,/Date(1306509480000)/,CLOSED,/Date(1306509604000)/,NON HAZARDOUS, 05362,W,OXFORD,ST,19131-3320,2674705,246209,119,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155764012000)/,/Date(1293006900000)/,CLOSED,/Date(1293093391000)/,NON HAZARDOUS, 05344, ,DELANCEY,ST,19143-1407,2675044,236297,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155764012000)/,/Date(1293006900000)/,CLOSED,/Date(1293093391000)/,NON HAZARDOUS, 05344, ,DELANCEY,ST,19143-1407,2675044,236297,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1156350742000)/,/Date(1306509480000)/,CLOSED,/Date(1306509604000)/,NON HAZARDOUS, 05362,W,OXFORD,ST,19131-3320,2674705,246209,119,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1406304513000)/,/Date(1410912000000)/,CLOSED,/Date(1416918624000)/,NON HAZARDOUS, 05554, ,BALTIMORE,AVE,19143-3106,2673418,233447,072,03,0000000,0000000,51,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1258451234000)/,/Date(1295539020000)/,CLOSED,/Date(1295539195000)/,NON HAZARDOUS, 05940,N,OPAL,ST,19141-1330,2695354,269615,279,08,0000000,0000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1258451234000)/,/Date(1295539020000)/,CLOSED,/Date(1295539195000)/,NON HAZARDOUS, 05940,N,OPAL,ST,19141-1330,2695354,269615,279,08,0000000,0000000,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1406304513000)/,/Date(1410912000000)/,CLOSED,/Date(1416918624000)/,NON HAZARDOUS, 05554, ,BALTIMORE,AVE,19143-3106,2673418,233447,072,03,0000000,0000000,51,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159376496000)/,/Date(1292401380000)/,CLOSED,/Date(1292487844000)/,NON HAZARDOUS, 05417, ,PINE,ST,19143-1416,2674729,236268,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159376496000)/,/Date(1292401380000)/,CLOSED,/Date(1292487844000)/,NON HAZARDOUS, 05417, ,PINE,ST,19143-1416,2674729,236268,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1159376496000)/,/Date(1292401380000)/,CLOSED,/Date(1292487844000)/,NON HAZARDOUS, 05417, ,PINE,ST,19143-1416,2674729,236268,085,03,0000000,0000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155640424000)/,/Date(1165599534000)/,CLOSED,/Date(1187351700000)/,NON HAZARDOUS, 02420, ,GOLF,RD,19131-0000,2674700,252421,120,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1157563143000)/,/Date(1226053680000)/,CLOSED,/Date(1227004630000)/,NON HAZARDOUS, 00241, ,SLOCUM,ST,19119-0000,2686757,273653,253,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1157563143000)/,/Date(1226053680000)/,CLOSED,/Date(1227004630000)/,NON HAZARDOUS, 00241, ,SLOCUM,ST,19119-0000,2686757,273653,253,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1157563143000)/,/Date(1226053680000)/,CLOSED,/Date(1227004630000)/,NON HAZARDOUS, 00241, ,SLOCUM,ST,19119-0000,2686757,273653,253,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1171272614000)/,/Date(1179241980000)/,CLOSED,/Date(1179242079000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1275341694000)/,/Date(1344331260000)/,CLOSED,/Date(1344504306000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1275341694000)/,/Date(1344331260000)/,CLOSED,/Date(1344504306000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1162392911000)/,/Date(1206461220000)/,CLOSED,/Date(1206461318000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,313249,1,CE-BUSINESS COMPLIANCE UNIT,EASTSIDE OF 11TH STREET,"BET. MARKET - LUDLOW STS                    SPACE #265,/Date(1327334703000)/,/Date(1331111220000)/,CLOSED,/Date(1331197696000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None",,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1152266077000)/,/Date(1152144000000)/,CLOSED,/Date(1152268255000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1171272614000)/,/Date(1179241980000)/,CLOSED,/Date(1179242079000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155837365000)/,/Date(1210701180000)/,CLOSED,/Date(1210701393000)/,NON HAZARDOUS, 00213,E,DURHAM,ST,19119-1825,2685847,275819,255,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155837365000)/,/Date(1210701180000)/,CLOSED,/Date(1210701393000)/,NON HAZARDOUS, 00213,E,DURHAM,ST,19119-1825,2685847,275819,255,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155837365000)/,/Date(1210701180000)/,CLOSED,/Date(1210701393000)/,NON HAZARDOUS, 00213,E,DURHAM,ST,19119-1825,2685847,275819,255,08,0000000,0000000,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1161338283000)/,/Date(1274863200000)/,CLOSED,/Date(1274949837000)/,NON HAZARDOUS, 00117, ,QUARRY,ST,19106-2007,2699474,236631,001,01,0000000,0000000,05,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1337591505000)/,/Date(1341503760000)/,CLOSED,/Date(1341503819000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1375956213000)/,/Date(1375783680000)/,CLOSED,/Date(1379492497000)/,NON HAZARDOUS, , , , , ,None,None,000,None,None, ,None,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1161338283000)/,/Date(1274863200000)/,CLOSED,/Date(1274949837000)/,NON HAZARDOUS, 00117, ,QUARRY,ST,19106-2007,2699474,236631,001,01,0000000,0000000,05,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1147166261000)/,/Date(1210927500000)/,CLOSED,/Date(1211273265000)/,HAZARD, 02011,N,MARSHALL,ST,19122-1403,2698475,247124,155,05,0000000,0000000,20,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155640424000)/,/Date(1165599534000)/,CLOSED,/Date(1187351700000)/,NON HAZARDOUS, 02420, ,GOLF,RD,19131-0000,2674700,252421,120,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1155640424000)/,/Date(1165599534000)/,CLOSED,/Date(1187351700000)/,NON HAZARDOUS, 02420, ,GOLF,RD,19131-0000,2674700,252421,120,04,0000000,0000000,52,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1210238110000)/,/Date(1343658780000)/,CLOSED,/Date(1343658900000)/,CONSTRUCTION SERVICES, 01508, ,GREEN,ST,19130-4006,2693480,240254,133,05,0000000,0000000,08,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1158918303000)/,/Date(1185990240000)/,CLOSED,/Date(1241626463000)/,NON HAZARDOUS, 00751, ,ADAMS,AVE,19124-2327,2709002,265585,291,09,0000000,0000000,35,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1262177469000)/,/Date(1266836220000)/,CLOSED,/Date(1266922843000)/,NON HAZARDOUS, 00812, ,PINE,ST,19107-6015,2695807,233178,011,01,0000000,0000000,05,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1266922698000)/,/Date(1269537120000)/,CLOSED,/Date(1269537173000)/,NON HAZARDOUS, 00818, ,PINE,ST,19107-6015,2695743,233187,011,01,0000000,0000000,05,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
,/Date(1225095037000)/,/Date(1316703960000)/,CLOSED,/Date(1316704066000)/,NON HAZARDOUS, 00501, ,FITZWATER,ST,19147-3012,2697071,231585,016,01,0000000,0000000,02,,,,,,,,,,,,,,,,,,,,,,,,,,
